pattern,timestamp,minute_1_time,minute_2_time,minute_3_time,first_open,last_next_open,total_change,change_1,change_2,change_3,volume
NNN,2025-08-19 09:42:00,09:42:00,09:43:00,09:44:00,642.5400,642.2900,-0.2500,-0.0900,-0.1150,-0.0450,859632.0
NNP,2025-08-19 09:45:00,09:45:00,09:46:00,09:47:00,642.2900,642.2100,-0.0800,-0.1600,-0.0200,0.1000,664873.0
NPN,2025-08-19 09:48:00,09:48:00,09:49:00,09:50:00,642.2100,641.7600,-0.4500,-0.4700,0.1800,-0.1600,942764.0
PPP,2025-08-19 09:51:00,09:51:00,09:52:00,09:53:00,641.7600,641.9800,0.2200,0.0200,0.0900,0.1100,606591.0
PNP,2025-08-19 09:54:00,09:54:00,09:55:00,09:56:00,641.9800,642.1900,0.2100,0.1599,-0.0099,0.0600,577177.0
NNN,2025-08-19 09:57:00,09:57:00,09:58:00,09:59:00,642.1900,641.2200,-0.9700,-0.3000,-0.1600,-0.5100,576511.0
NNP,2025-08-19 10:00:00,10:00:00,10:01:00,10:02:00,641.2200,641.0000,-0.2200,-0.3500,-0.1600,0.2900,1200859.0
PPN,2025-08-19 10:03:00,10:03:00,10:04:00,10:05:00,641.0000,641.2300,0.2300,0.2700,0.0500,-0.0900,634555.0
NPP,2025-08-19 10:06:00,10:06:00,10:07:00,10:08:00,641.2300,641.2700,0.0400,-0.1849,0.1649,0.0600,477818.0
PNP,2025-08-19 10:09:00,10:09:00,10:10:00,10:11:00,641.2700,641.1600,-0.1100,0.0450,-0.2350,0.0800,437794.0
NPP,2025-08-19 10:12:00,10:12:00,10:13:00,10:14:00,641.1600,641.4200,0.2600,-0.1550,0.3950,0.0200,391928.0
NPP,2025-08-19 10:15:00,10:15:00,10:16:00,10:17:00,641.4200,641.4950,0.0750,-0.1100,0.1700,0.0150,400772.0
PPN,2025-08-19 10:18:00,10:18:00,10:19:00,10:20:00,641.4950,641.4700,-0.0250,0.0450,0.0500,-0.1200,220477.0
NNN,2025-08-19 10:21:00,10:21:00,10:22:00,10:23:00,641.4700,641.1700,-0.3000,-0.0700,-0.1800,-0.0500,272373.0
NPP,2025-08-19 10:24:00,10:24:00,10:25:00,10:26:00,641.1700,641.4400,0.2700,-0.0150,0.0550,0.2300,281040.0
PNP,2025-08-19 10:27:00,10:27:00,10:28:00,10:29:00,641.4400,641.6100,0.1700,0.2100,-0.1600,0.1200,251918.0
NPN,2025-08-19 10:30:00,10:30:00,10:31:00,10:32:00,641.6100,641.7400,0.1300,-0.0500,0.1900,-0.0100,281354.0
PPN,2025-08-19 10:33:00,10:33:00,10:34:00,10:35:00,641.7400,641.6100,-0.1300,0.0100,0.0900,-0.2300,237187.0
NPN,2025-08-19 10:36:00,10:36:00,10:37:00,10:38:00,641.6100,641.3800,-0.2300,-0.2900,0.1000,-0.0400,286921.0
NPN,2025-08-19 10:39:00,10:39:00,10:40:00,10:41:00,641.3800,641.1900,-0.1900,-0.0800,0.1450,-0.2550,459196.0
POP,2025-08-19 10:42:00,10:42:00,10:43:00,10:44:00,641.1900,641.3350,0.1450,0.0800,0.0000,0.0650,425525.0
PNN,2025-08-19 10:45:00,10:45:00,10:46:00,10:47:00,641.3350,641.0600,-0.2750,0.0251,-0.1001,-0.2000,236259.0
PNN,2025-08-19 10:48:00,10:48:00,10:49:00,10:50:00,641.0600,640.8700,-0.1900,0.2350,-0.1750,-0.2500,333743.0
NPN,2025-08-19 10:51:00,10:51:00,10:52:00,10:53:00,640.8700,640.7800,-0.0900,-0.1300,0.1800,-0.1400,355823.0
PNP,2025-08-19 10:54:00,10:54:00,10:55:00,10:56:00,640.7800,640.8841,0.1041,0.0700,-0.1200,0.1541,331880.0
PNP,2025-08-19 10:57:00,10:57:00,10:58:00,10:59:00,640.8841,640.7300,-0.1541,0.0459,-0.2800,0.0800,309632.0
PNN,2025-08-19 11:00:00,11:00:00,11:01:00,11:02:00,640.7300,640.9800,0.2500,0.3100,-0.0550,-0.0050,360184.0
NNN,2025-08-19 11:03:00,11:03:00,11:04:00,11:05:00,640.9800,640.5800,-0.4000,-0.0100,-0.1400,-0.2500,225821.0
PNP,2025-08-19 11:06:00,11:06:00,11:07:00,11:08:00,640.5800,640.5100,-0.0700,0.0900,-0.3100,0.1500,272957.0
NPN,2025-08-19 11:09:00,11:09:00,11:10:00,11:11:00,640.5100,640.4200,-0.0900,-0.0899,0.0399,-0.0400,287472.0
NNN,2025-08-19 11:12:00,11:12:00,11:13:00,11:14:00,640.4200,640.2350,-0.1850,-0.1000,-0.0350,-0.0500,593568.0
PPP,2025-08-19 11:15:00,11:15:00,11:16:00,11:17:00,640.2350,640.5700,0.3350,0.2350,0.0942,0.0058,316139.0
PNN,2025-08-19 11:18:00,11:18:00,11:19:00,11:20:00,640.5700,640.5400,-0.0300,0.1399,-0.1499,-0.0200,296816.0
PPP,2025-08-19 11:21:00,11:21:00,11:22:00,11:23:00,640.5400,640.7600,0.2200,0.0350,0.0950,0.0900,176042.0
NPN,2025-08-19 11:24:00,11:24:00,11:25:00,11:26:00,640.7600,640.5000,-0.2600,-0.1250,0.0250,-0.1600,199272.0
NPN,2025-08-19 11:27:00,11:27:00,11:28:00,11:29:00,640.5000,640.3600,-0.1400,-0.1400,0.1300,-0.1300,201364.0
NNO,2025-08-19 11:30:00,11:30:00,11:31:00,11:32:00,640.3600,640.2400,-0.1200,-0.0200,-0.1000,0.0000,265497.0
PPP,2025-08-19 11:33:00,11:33:00,11:34:00,11:35:00,640.2400,640.5800,0.3400,0.1100,0.0800,0.1500,411479.0
NNP,2025-08-19 11:36:00,11:36:00,11:37:00,11:38:00,640.5800,640.3450,-0.2350,-0.1000,-0.1700,0.0350,193246.0
NNN,2025-08-19 11:39:00,11:39:00,11:40:00,11:41:00,640.3450,639.7000,-0.6450,-0.3150,-0.2400,-0.0900,630871.0
PNP,2025-08-19 11:42:00,11:42:00,11:43:00,11:44:00,639.7000,639.7500,0.0500,0.1500,-0.1800,0.0800,491167.0
NPP,2025-08-19 11:45:00,11:45:00,11:46:00,11:47:00,639.7500,639.7250,-0.0250,-0.3950,0.3050,0.0650,540321.0
PNP,2025-08-19 11:48:00,11:48:00,11:49:00,11:50:00,639.7250,639.7600,0.0350,0.0460,-0.0810,0.0700,448117.0
PPP,2025-08-19 11:51:00,11:51:00,11:52:00,11:53:00,639.7600,639.9400,0.1800,0.0800,0.0600,0.0400,316589.0
NNP,2025-08-19 11:54:00,11:54:00,11:55:00,11:56:00,639.9400,639.6100,-0.3300,-0.2929,-0.0772,0.0401,257466.0
NPP,2025-08-19 11:57:00,11:57:00,11:58:00,11:59:00,639.6100,639.6700,0.0600,-0.0500,0.0600,0.0500,372326.0
NNP,2025-08-19 12:00:00,12:00:00,12:01:00,12:02:00,639.6700,639.5600,-0.1100,-0.0300,-0.3400,0.2600,386209.0
NNN,2025-08-19 12:03:00,12:03:00,12:04:00,12:05:00,639.5600,639.0800,-0.4800,-0.0600,-0.1900,-0.2300,292145.0
NNP,2025-08-19 12:06:00,12:06:00,12:07:00,12:08:00,639.0800,639.0500,-0.0300,-0.0100,-0.1400,0.1200,561313.0
NPN,2025-08-19 12:09:00,12:09:00,12:10:00,12:11:00,639.0500,638.9050,-0.1450,-0.1300,0.1200,-0.1350,380014.0
PPP,2025-08-19 12:12:00,12:12:00,12:13:00,12:14:00,638.9050,639.5550,0.6500,0.2500,0.1800,0.2200,425747.0
NNP,2025-08-19 12:15:00,12:15:00,12:16:00,12:17:00,639.5550,639.2700,-0.2850,-0.2350,-0.0600,0.0100,378891.0
NPP,2025-08-19 12:18:00,12:18:00,12:19:00,12:20:00,639.2700,639.2650,-0.0050,-0.1809,0.1159,0.0600,315922.0
PPN,2025-08-19 12:21:00,12:21:00,12:22:00,12:23:00,639.2650,639.5650,0.3000,0.0650,0.2400,-0.0050,276767.0
NPP,2025-08-19 12:24:00,12:24:00,12:25:00,12:26:00,639.5650,639.6400,0.0750,-0.0700,0.1092,0.0358,225311.0
PPN,2025-08-19 12:27:00,12:27:00,12:28:00,12:29:00,639.6400,639.7100,0.0700,0.0750,0.1400,-0.1450,338216.0
PPN,2025-08-19 12:30:00,12:30:00,12:31:00,12:32:00,639.7100,639.8000,0.0900,0.0600,0.1000,-0.0700,245524.0
PNP,2025-08-19 12:33:00,12:33:00,12:34:00,12:35:00,639.8000,639.8900,0.0900,0.0800,-0.0700,0.0800,168109.0
PPP,2025-08-19 12:36:00,12:36:00,12:37:00,12:38:00,639.8900,640.0600,0.1700,0.0900,0.0200,0.0600,270692.0
NPN,2025-08-19 12:39:00,12:39:00,12:40:00,12:41:00,640.0600,639.9700,-0.0900,-0.1800,0.1501,-0.0601,332041.0
NPN,2025-08-19 12:42:00,12:42:00,12:43:00,12:44:00,639.9700,639.9446,-0.0254,-0.0688,0.1288,-0.0854,219676.0
PNP,2025-08-19 12:45:00,12:45:00,12:46:00,12:47:00,639.9446,639.8200,-0.1246,0.0054,-0.3000,0.1700,415095.0
NNP,2025-08-19 12:48:00,12:48:00,12:49:00,12:50:00,639.8200,639.8300,0.0100,-0.0200,-0.0200,0.0500,178713.0
PNP,2025-08-19 12:51:00,12:51:00,12:52:00,12:53:00,639.8300,639.7700,-0.0600,0.0400,-0.1600,0.0600,181418.0
NPP,2025-08-19 12:54:00,12:54:00,12:55:00,12:56:00,639.7700,639.8500,0.0800,-0.0450,0.0950,0.0300,217281.0
PPN,2025-08-19 12:57:00,12:57:00,12:58:00,12:59:00,639.8500,639.8200,-0.0300,0.0700,0.0300,-0.1300,208714.0
NNN,2025-08-19 13:00:00,13:00:00,13:01:00,13:02:00,639.8200,639.4750,-0.3450,-0.1000,-0.2300,-0.0150,283256.0
NPN,2025-08-19 13:03:00,13:03:00,13:04:00,13:05:00,639.4750,639.2000,-0.2750,-0.3950,0.1500,-0.0300,491912.0
PPP,2025-08-19 13:06:00,13:06:00,13:07:00,13:08:00,639.2000,639.5800,0.3800,0.1900,0.1000,0.0900,480020.0
PNN,2025-08-19 13:09:00,13:09:00,13:10:00,13:11:00,639.5800,639.4300,-0.1500,0.1400,-0.2800,-0.0100,266220.0
NPN,2025-08-19 13:12:00,13:12:00,13:13:00,13:14:00,639.4300,639.1700,-0.2600,-0.1700,0.0300,-0.1200,335252.0
PNN,2025-08-19 13:15:00,13:15:00,13:16:00,13:17:00,639.1700,639.0600,-0.1100,0.0450,-0.0300,-0.1250,242493.0
PNN,2025-08-19 13:18:00,13:18:00,13:19:00,13:20:00,639.0600,638.9100,-0.1500,0.0850,-0.0550,-0.1800,352553.0
PNN,2025-08-19 13:21:00,13:21:00,13:22:00,13:23:00,638.9100,639.0750,0.1650,0.1900,-0.0100,-0.0150,228705.0
NPN,2025-08-19 13:24:00,13:24:00,13:25:00,13:26:00,639.0750,639.1400,0.0650,-0.0192,0.2042,-0.1200,210356.0
NPP,2025-08-19 13:27:00,13:27:00,13:28:00,13:29:00,639.1400,639.0950,-0.0450,-0.1250,0.0650,0.0150,191113.0
NPP,2025-08-19 13:30:00,13:30:00,13:31:00,13:32:00,639.0950,639.1500,0.0550,-0.0430,0.0330,0.0650,203720.0
NNN,2025-08-19 13:33:00,13:33:00,13:34:00,13:35:00,639.1500,638.9100,-0.2400,-0.1600,-0.0700,-0.0100,273005.0
NPP,2025-08-19 13:36:00,13:36:00,13:37:00,13:38:00,638.9100,638.8300,-0.0800,-0.1400,0.0500,0.0100,438623.0
NPN,2025-08-19 13:39:00,13:39:00,13:40:00,13:41:00,638.8300,639.0200,0.1900,-0.0300,0.2495,-0.0295,492421.0
NNP,2025-08-19 13:42:00,13:42:00,13:43:00,13:44:00,639.0200,638.9100,-0.1100,-0.0800,-0.2400,0.2100,287273.0
PNP,2025-08-19 13:45:00,13:45:00,13:46:00,13:47:00,638.9100,638.8750,-0.0350,0.0050,-0.0950,0.0550,233851.0
NNN,2025-08-19 13:48:00,13:48:00,13:49:00,13:50:00,638.8750,638.7600,-0.1150,-0.0550,-0.0100,-0.0500,406646.0
PPP,2025-08-19 13:51:00,13:51:00,13:52:00,13:53:00,638.7600,639.1199,0.3599,0.0700,0.1200,0.1699,255492.0
PNP,2025-08-19 13:54:00,13:54:00,13:55:00,13:56:00,639.1199,639.0900,-0.0299,0.0401,-0.1700,0.1000,262608.0
PPN,2025-08-19 13:57:00,13:57:00,13:58:00,13:59:00,639.0900,639.1200,0.0300,0.0800,0.0800,-0.1300,321815.0
NNP,2025-08-19 14:00:00,14:00:00,14:01:00,14:02:00,639.1200,638.7650,-0.3550,-0.2300,-0.3700,0.2450,526805.0
NPN,2025-08-19 14:03:00,14:03:00,14:04:00,14:05:00,638.7650,638.7900,0.0250,-0.1250,0.1900,-0.0400,355723.0
NPP,2025-08-19 14:06:00,14:06:00,14:07:00,14:08:00,638.7900,638.9400,0.1500,-0.1000,0.0750,0.1750,742596.0
NPN,2025-08-19 14:09:00,14:09:00,14:10:00,14:11:00,638.9400,638.8400,-0.1000,-0.2000,0.1400,-0.0400,325637.0
NNN,2025-08-19 14:12:00,14:12:00,14:13:00,14:14:00,638.8400,638.7300,-0.1100,-0.0200,-0.0700,-0.0200,310916.0
PNP,2025-08-19 14:15:00,14:15:00,14:16:00,14:17:00,638.7300,638.6450,-0.0850,0.0050,-0.1050,0.0150,324862.0
PPP,2025-08-19 14:18:00,14:18:00,14:19:00,14:20:00,638.6450,638.8300,0.1850,0.1050,0.0600,0.0200,527308.0
PNP,2025-08-19 14:21:00,14:21:00,14:22:00,14:23:00,638.8300,639.1400,0.3100,0.2000,-0.0800,0.1900,534396.0
PNP,2025-08-19 14:24:00,14:24:00,14:25:00,14:26:00,639.1400,639.1000,-0.0400,0.1100,-0.1700,0.0200,453469.0
PPO,2025-08-19 14:27:00,14:27:00,14:28:00,14:29:00,639.1000,639.2100,0.1100,0.0100,0.1000,0.0000,477213.0
PNP,2025-08-19 14:30:00,14:30:00,14:31:00,14:32:00,639.2100,639.4335,0.2235,0.1800,-0.1099,0.1534,619511.0
NPP,2025-08-19 14:33:00,14:33:00,14:34:00,14:35:00,639.4335,639.3600,-0.0735,-0.1435,0.0200,0.0500,335919.0
NNN,2025-08-19 14:36:00,14:36:00,14:37:00,14:38:00,639.3600,639.2100,-0.1500,-0.0500,-0.0200,-0.0800,388427.0
PPN,2025-08-19 14:39:00,14:39:00,14:40:00,14:41:00,639.2100,639.2150,0.0050,0.0600,0.0200,-0.0750,574245.0
PPP,2025-08-19 14:42:00,14:42:00,14:43:00,14:44:00,639.2150,639.4100,0.1950,0.0250,0.1400,0.0300,866768.0
NPN,2025-08-19 14:45:00,14:45:00,14:46:00,14:47:00,639.4100,639.2100,-0.2000,-0.0650,0.0150,-0.1500,599186.0
NPN,2025-08-19 14:48:00,14:48:00,14:49:00,14:50:00,639.2100,639.0300,-0.1800,-0.1300,0.0800,-0.1300,793791.0
NPN,2025-08-19 14:51:00,14:51:00,14:52:00,14:53:00,639.0300,638.9200,-0.1100,-0.0300,0.0700,-0.1500,583603.0
NPP,2025-08-19 14:54:00,14:54:00,14:55:00,14:56:00,638.9200,639.2900,0.3700,-0.1200,0.2900,0.2000,1259734.0
PPP,2025-08-19 14:57:00,14:57:00,14:58:00,14:59:00,639.2900,639.7700,0.4800,0.0900,0.0100,0.3800,4480447.0
PPN,2025-08-19 15:00:00,15:00:00,15:01:00,15:02:00,639.7700,640.0300,0.2600,0.2000,0.1000,-0.0400,791398.0
PNP,2025-08-19 15:03:00,15:03:00,15:04:00,15:05:00,640.0300,640.0600,0.0300,0.0400,-0.0700,0.0600,449847.0
NPN,2025-08-19 15:06:00,15:06:00,15:07:00,15:08:00,640.0600,639.9900,-0.0700,-0.0200,0.0100,-0.0600,519227.0
PNO,2025-08-19 15:09:00,15:09:00,15:10:00,15:11:00,639.9900,639.8900,-0.1000,0.0300,-0.1300,0.0000,4351380.0
NOP,2025-08-19 15:12:00,15:12:00,15:13:00,15:14:00,639.8900,639.9000,0.0100,-0.0200,0.0000,0.0300,106162.0
NPN,2025-08-19 15:15:00,15:15:00,15:16:00,15:17:00,639.9000,639.9300,0.0300,-0.0600,0.1100,-0.0200,157060.0
PNN,2025-08-19 15:18:00,15:18:00,15:19:00,15:20:00,639.9300,639.9000,-0.0300,0.0100,-0.0200,-0.0200,16275.0
PPN,2025-08-19 15:21:00,15:21:00,15:22:00,15:23:00,639.9000,639.9200,0.0200,0.0300,0.0200,-0.0300,17469.0
NPP,2025-08-19 15:24:00,15:24:00,15:25:00,15:26:00,639.9200,639.9500,0.0300,-0.0600,0.0400,0.0500,73597.0
PPO,2025-08-19 15:27:00,15:27:00,15:28:00,15:29:00,639.9500,640.0000,0.0500,0.0200,0.0300,0.0000,13565.0
ONN,2025-08-19 15:30:00,15:30:00,15:31:00,15:32:00,640.0000,639.9600,-0.0400,0.0000,-0.0100,-0.0300,6168.0
NNP,2025-08-19 15:33:00,15:33:00,15:34:00,15:35:00,639.9600,639.8900,-0.0700,-0.0500,-0.0300,0.0100,3601.0
NPP,2025-08-19 15:36:00,15:36:00,15:37:00,15:38:00,639.8900,639.9000,0.0100,-0.0900,0.0600,0.0400,28756.0
NNP,2025-08-19 15:39:00,15:39:00,15:40:00,15:41:00,639.9000,639.8300,-0.0700,-0.0100,-0.0900,0.0300,11499.0
PNP,2025-08-19 15:42:00,15:42:00,15:43:00,15:44:00,639.8300,639.9000,0.0700,0.0300,-0.0200,0.0600,5361.0
NPP,2025-08-19 15:45:00,15:45:00,15:46:00,15:47:00,639.9000,639.9100,0.0100,-0.0500,0.0501,0.0099,6237.0
PPN,2025-08-19 15:48:00,15:48:00,15:49:00,15:50:00,639.9100,639.9500,0.0400,0.0100,0.0500,-0.0200,3473.0
PNP,2025-08-19 15:51:00,15:51:00,15:52:00,15:53:00,639.9500,639.9700,0.0200,0.0300,-0.0200,0.0100,3956.0
NNN,2025-08-19 15:54:00,15:54:00,15:55:00,15:56:00,639.9700,639.9300,-0.0400,-0.0100,-0.0100,-0.0200,8409.0
PPN,2025-08-19 15:57:00,15:57:00,15:58:00,15:59:00,639.9300,639.9800,0.0500,0.0200,0.0400,-0.0100,8495.0
NPO,2025-08-19 16:01:00,16:01:00,16:03:00,16:04:00,639.9800,639.9200,-0.0600,-0.0800,0.0200,0.0000,3916.0
PNN,2025-08-19 16:05:00,16:05:00,16:06:00,16:07:00,639.9200,639.9300,0.0100,0.0800,-0.0300,-0.0400,1493.0
PNN,2025-08-19 16:08:00,16:08:00,16:09:00,16:10:00,639.9300,639.9000,-0.0300,0.1082,-0.1182,-0.0200,14574.0
NPO,2025-08-19 16:11:00,16:11:00,16:12:00,16:13:00,639.9000,639.8600,-0.0400,-0.0500,0.0100,0.0000,10696.0
PPO,2025-08-19 16:14:00,16:14:00,16:15:00,16:17:00,639.8600,639.9300,0.0700,0.0400,0.0300,0.0000,17367.0
PPP,2025-08-19 16:18:00,16:18:00,16:19:00,16:21:00,639.9300,639.9900,0.0600,0.0300,0.0200,0.0100,2441.0
NON,2025-08-19 16:22:00,16:22:00,16:23:00,16:24:00,639.9900,639.9700,-0.0200,-0.0100,0.0000,-0.0100,2220.0
NNN,2025-08-19 16:25:00,16:25:00,16:26:00,16:27:00,639.9700,639.8900,-0.0800,-0.0200,-0.0300,-0.0300,5967.0
PNN,2025-08-19 16:28:00,16:28:00,16:30:00,16:31:00,639.8900,639.8400,-0.0500,0.0100,-0.0484,-0.0116,1532.0
OPN,2025-08-19 16:32:00,16:32:00,16:33:00,16:36:00,639.8400,639.7900,-0.0500,0.0000,0.0300,-0.0800,5486.0
PNP,2025-08-19 16:37:00,16:37:00,16:38:00,16:40:00,639.7900,639.8100,0.0200,0.0900,-0.1000,0.0300,5981.0
NNP,2025-08-19 16:41:00,16:41:00,16:42:00,16:43:00,639.8100,639.7100,-0.1000,-0.1100,-0.0101,0.0201,5648.0
PPP,2025-08-19 16:44:00,16:44:00,16:47:00,16:48:00,639.7100,639.8100,0.1000,0.0200,0.0700,0.0100,2972.0
NNO,2025-08-19 16:49:00,16:49:00,16:50:00,16:51:00,639.8100,639.7300,-0.0800,-0.0785,-0.0015,0.0000,3078.0
NNP,2025-08-19 16:52:00,16:52:00,16:55:00,16:57:00,639.7300,639.6800,-0.0500,-0.0500,-0.0300,0.0300,9177.0
PPP,2025-08-19 16:58:00,16:58:00,16:59:00,17:00:00,639.6800,640.0899,0.4099,0.0200,0.0200,0.3699,20808.0
NOP,2025-08-19 17:01:00,17:01:00,17:02:00,17:03:00,640.0899,640.0400,-0.0499,-0.1999,0.0000,0.1500,25949.0
PNN,2025-08-19 17:04:00,17:04:00,17:05:00,17:07:00,640.0400,639.9300,-0.1100,0.1300,-0.1700,-0.0700,7058.0
PPN,2025-08-19 17:08:00,17:08:00,17:09:00,17:10:00,639.9300,640.0100,0.0800,0.0800,0.1500,-0.1500,16827.0
NNN,2025-08-19 17:11:00,17:11:00,17:12:00,17:13:00,640.0100,639.8000,-0.2100,-0.1600,-0.0100,-0.0400,5772.0
PNN,2025-08-19 17:14:00,17:14:00,17:15:00,17:16:00,639.8000,639.8000,0.0000,0.0596,-0.0296,-0.0300,3978.0
NPP,2025-08-19 17:17:00,17:17:00,17:18:00,17:19:00,639.8000,639.8600,0.0600,-0.0500,0.0500,0.0600,1335.0
NNP,2025-08-19 17:20:00,17:20:00,17:21:00,17:22:00,639.8600,639.8800,0.0200,-0.0301,-0.0099,0.0600,1524.0
NNN,2025-08-19 17:23:00,17:23:00,17:24:00,17:25:00,639.8800,639.6400,-0.2400,-0.1000,-0.0800,-0.0600,1482.0
NPP,2025-08-19 17:26:00,17:26:00,17:27:00,17:28:00,639.6400,639.5512,-0.0888,-0.1100,0.0100,0.0112,160310.0
PPN,2025-08-19 17:30:00,17:30:00,17:31:00,17:32:00,639.5512,639.8300,0.2788,0.1088,0.2000,-0.0300,2831.0
NNP,2025-08-19 17:33:00,17:33:00,17:34:00,17:35:00,639.8300,639.8000,-0.0300,-0.0200,-0.0699,0.0599,3562.0
ONP,2025-08-19 17:36:00,17:36:00,17:37:00,17:38:00,639.8000,639.7603,-0.0397,0.0000,-0.0400,0.0003,1332.0
PNN,2025-08-19 17:39:00,17:39:00,17:40:00,17:41:00,639.7603,639.6600,-0.1003,0.0097,-0.0300,-0.0800,393.0
PPP,2025-08-19 17:43:00,17:43:00,17:44:00,17:45:00,639.6600,639.7700,0.1100,0.0699,0.0201,0.0200,3316.0
NNN,2025-08-19 17:46:00,17:46:00,17:47:00,17:48:00,639.7700,639.7300,-0.0400,-0.0202,-0.0098,-0.0100,3811.0
PPN,2025-08-19 17:49:00,17:49:00,17:50:00,17:51:00,639.7300,639.8600,0.1300,0.0101,0.1799,-0.0600,4707.0
PNN,2025-08-19 17:52:00,17:52:00,17:55:00,17:57:00,639.8600,639.7407,-0.1193,0.0399,-0.0099,-0.1493,2642.0
PNN,2025-08-19 18:00:00,18:00:00,18:01:00,18:02:00,639.7407,639.7200,-0.0207,0.0393,-0.0300,-0.0300,3477.0
NPN,2025-08-19 18:03:00,18:03:00,18:04:00,18:05:00,639.7200,639.7005,-0.0195,-0.0100,0.0399,-0.0494,5352.0
PPN,2025-08-19 18:06:00,18:06:00,18:07:00,18:08:00,639.7005,639.7712,0.0707,0.1395,0.0400,-0.1088,3428.0
NNP,2025-08-19 18:09:00,18:09:00,18:10:00,18:11:00,639.7712,639.6510,-0.1202,-0.0072,-0.1140,0.0010,1856.0
PNP,2025-08-19 18:12:00,18:12:00,18:13:00,18:14:00,639.6510,639.6801,0.0291,0.0890,-0.0600,0.0001,4306.0
NNN,2025-08-19 18:16:00,18:16:00,18:17:00,18:18:00,639.6801,639.4800,-0.2001,-0.0201,-0.0601,-0.1199,1781.0
PNN,2025-08-19 18:20:00,18:20:00,18:21:00,18:23:00,639.4800,639.2000,-0.2800,0.0892,-0.1192,-0.2500,6082.0
NPP,2025-08-19 18:24:00,18:24:00,18:25:00,18:27:00,639.2000,639.5000,0.3000,-0.0096,0.2096,0.1000,3453.0
NNN,2025-08-19 18:28:00,18:28:00,18:29:00,18:30:00,639.5000,639.3200,-0.1800,-0.0400,-0.0200,-0.1200,903.0
NNP,2025-08-19 18:31:00,18:31:00,18:32:00,18:33:00,639.3200,639.2400,-0.0800,-0.1100,-0.0500,0.0800,5412.0
PNP,2025-08-19 18:35:00,18:35:00,18:37:00,18:39:00,639.2400,639.2300,-0.0100,0.0600,-0.0900,0.0200,6746.0
PNP,2025-08-19 18:40:00,18:40:00,18:41:00,18:42:00,639.2300,639.2800,0.0500,0.1190,-0.0890,0.0200,5542.0
NPN,2025-08-19 18:43:00,18:43:00,18:44:00,18:45:00,639.2800,639.2300,-0.0500,-0.0800,0.0400,-0.0100,22831.0
NNP,2025-08-19 18:46:00,18:46:00,18:47:00,18:48:00,639.2300,639.1900,-0.0400,-0.0300,-0.0200,0.0100,11438.0
PNN,2025-08-19 18:49:00,18:49:00,18:50:00,18:51:00,639.1900,639.0400,-0.1500,0.0500,-0.0600,-0.1400,2872.0
NPP,2025-08-19 18:52:00,18:52:00,18:53:00,18:54:00,639.0400,639.2092,0.1692,-0.0400,0.1500,0.0592,8133.0
NNP,2025-08-19 18:55:00,18:55:00,18:56:00,18:57:00,639.2092,639.1500,-0.0592,-0.0192,-0.1000,0.0600,5838.0
PPN,2025-08-19 18:58:00,18:58:00,18:59:00,19:00:00,639.1500,637.2200,-1.9300,0.0100,0.0600,-2.0000,6773.0
PNN,2025-08-20 03:00:00,03:00:00,03:01:00,03:02:00,637.2200,638.4100,1.1900,1.4500,-0.0400,-0.2200,10769.0
PNN,2025-08-20 03:03:00,03:03:00,03:04:00,03:05:00,638.4100,638.5400,0.1300,0.2000,-0.0200,-0.0500,13109.0
NPN,2025-08-20 03:06:00,03:06:00,03:07:00,03:08:00,638.5400,638.3800,-0.1600,-0.0300,0.0100,-0.1400,15228.0
PNN,2025-08-20 03:09:00,03:09:00,03:10:00,03:11:00,638.3800,638.2100,-0.1700,0.0300,-0.0800,-0.1200,5053.0
PNN,2025-08-20 03:12:00,03:12:00,03:13:00,03:14:00,638.2100,638.0200,-0.1900,0.0100,-0.1500,-0.0500,7096.0
PNP,2025-08-20 03:15:00,03:15:00,03:16:00,03:17:00,638.0200,638.2200,0.2000,0.1000,-0.0200,0.1200,2009.0
PNN,2025-08-20 03:19:00,03:19:00,03:20:00,03:21:00,638.2200,638.0900,-0.1300,0.0400,-0.0200,-0.1500,4916.0
NPN,2025-08-20 03:22:00,03:22:00,03:24:00,03:29:00,638.0900,637.9000,-0.1900,-0.1900,0.1000,-0.1000,2594.0
PPP,2025-08-20 03:30:00,03:30:00,03:31:00,03:32:00,637.9000,638.4000,0.5000,0.0800,0.0100,0.4100,4461.0
PNP,2025-08-20 03:33:00,03:33:00,03:34:00,03:35:00,638.4000,638.7600,0.3600,0.0900,-0.0800,0.3500,4640.0
NON,2025-08-20 03:37:00,03:37:00,03:38:00,03:39:00,638.7600,638.7000,-0.0600,-0.0100,0.0000,-0.0500,2790.0
NPN,2025-08-20 03:40:00,03:40:00,03:48:00,03:51:00,638.7000,638.5700,-0.1300,-0.1800,0.0900,-0.0400,1411.0
NPN,2025-08-20 03:58:00,03:58:00,03:59:00,04:00:00,638.5700,638.4700,-0.1000,-0.1100,0.1000,-0.0900,7868.0
PNN,2025-08-20 04:01:00,04:01:00,04:02:00,04:04:00,638.4700,638.4500,-0.0200,0.1100,-0.0500,-0.0800,2562.0
PNP,2025-08-20 04:06:00,04:06:00,04:11:00,04:12:00,638.4500,638.9100,0.4600,0.2900,-0.0200,0.1900,1149.0
OPN,2025-08-20 04:18:00,04:18:00,04:19:00,04:20:00,638.9100,638.9200,0.0100,0.0000,0.0300,-0.0200,1772.0
