pattern,timestamp,minute_1_time,minute_2_time,minute_3_time,first_open,last_next_open,total_change,change_1,change_2,change_3,volume
PPN,2025-09-03 03:04:00,03:04:00,03:05:00,03:06:00,642.1900,642.2300,0.0400,0.0300,0.0200,-0.0100,2914.0
PPN,2025-09-03 03:07:00,03:07:00,03:08:00,03:09:00,642.2300,642.4300,0.2000,0.0900,0.1600,-0.0500,4879.0
NPN,2025-09-03 03:10:00,03:10:00,03:11:00,03:12:00,642.4300,642.4600,0.0300,-0.0900,0.1600,-0.0400,4269.0
PPP,2025-09-03 03:13:00,03:13:00,03:14:00,03:15:00,642.4600,642.7500,0.2900,0.1000,0.1000,0.0900,7596.0
PPP,2025-09-03 03:16:00,03:16:00,03:17:00,03:18:00,642.7500,642.9600,0.2100,0.0400,0.1100,0.0600,4449.0
PNN,2025-09-03 03:19:00,03:19:00,03:20:00,03:21:00,642.9600,642.9600,0.0000,0.1100,-0.0300,-0.0800,10539.0
PNN,2025-09-03 03:22:00,03:22:00,03:23:00,03:24:00,642.9600,643.0300,0.0700,0.2000,-0.0200,-0.1100,4906.0
NPP,2025-09-03 03:25:00,03:25:00,03:26:00,03:27:00,643.0300,643.0200,-0.0100,-0.1300,0.0900,0.0300,3123.0
ONN,2025-09-03 03:28:00,03:28:00,03:29:00,03:30:00,643.0200,642.9000,-0.1200,0.0000,-0.0500,-0.0700,1898.0
PNP,2025-09-03 03:31:00,03:31:00,03:32:00,03:33:00,642.9000,642.8900,-0.0100,0.0200,-0.0500,0.0200,7424.0
NNN,2025-09-03 03:34:00,03:34:00,03:35:00,03:36:00,642.8900,642.6200,-0.2700,-0.0700,-0.0900,-0.1100,3218.0
NPP,2025-09-03 03:37:00,03:37:00,03:38:00,03:39:00,642.6200,642.7200,0.1000,-0.0100,0.0500,0.0600,2827.0
PNN,2025-09-03 03:40:00,03:40:00,03:41:00,03:43:00,642.7200,642.6700,-0.0500,0.0200,-0.0300,-0.0400,1067.0
PPP,2025-09-03 03:47:00,03:47:00,03:48:00,03:49:00,642.6700,642.7900,0.1200,0.0500,0.0300,0.0400,8361.0
NPP,2025-09-03 03:50:00,03:50:00,03:51:00,03:55:00,642.7900,642.8000,0.0100,-0.0900,0.0400,0.0600,16175.0
PPP,2025-09-03 03:56:00,03:56:00,03:59:00,04:00:00,642.8000,643.0200,0.2200,0.0900,0.1000,0.0300,3482.0
NNN,2025-09-03 04:01:00,04:01:00,04:04:00,04:05:00,643.0200,642.6000,-0.4200,-0.1600,-0.0600,-0.2000,3146.0
PON,2025-09-03 04:06:00,04:06:00,04:07:00,04:09:00,642.6000,642.5800,-0.0200,0.0400,0.0000,-0.0600,5469.0
PNP,2025-09-03 04:10:00,04:10:00,04:11:00,04:12:00,642.5800,642.6100,0.0300,0.0600,-0.0500,0.0200,6868.0
NPP,2025-09-03 04:14:00,04:14:00,04:15:00,04:16:00,642.6100,642.8100,0.2000,-0.0500,0.1500,0.1000,8172.0
PPP,2025-09-03 04:17:00,04:17:00,04:19:00,04:21:00,642.8100,642.9400,0.1300,0.0700,0.0500,0.0100,1930.0
PPP,2025-09-03 04:22:00,04:22:00,04:23:00,04:24:00,642.9400,643.0700,0.1300,0.0300,0.0800,0.0200,1442.0
NOO,2025-09-03 04:25:00,04:25:00,04:26:00,04:27:00,643.0700,643.0600,-0.0100,-0.0100,0.0000,0.0000,1809.0
PPN,2025-09-03 04:28:00,04:28:00,04:29:00,04:30:00,643.0600,643.0400,-0.0200,0.0500,0.0100,-0.0800,2360.0
NPN,2025-09-03 04:32:00,04:32:00,04:33:00,04:34:00,643.0400,643.0000,-0.0400,-0.0700,0.1000,-0.0700,3717.0
PPP,2025-09-03 04:35:00,04:35:00,04:36:00,04:37:00,643.0000,643.3300,0.3300,0.1000,0.0600,0.1700,2650.0
NPP,2025-09-03 04:38:00,04:38:00,04:39:00,04:40:00,643.3300,643.3800,0.0500,-0.0800,0.0400,0.0900,3994.0
PPN,2025-09-03 04:41:00,04:41:00,04:42:00,04:43:00,643.3800,643.4600,0.0800,0.0600,0.0500,-0.0300,14449.0
NON,2025-09-03 04:44:00,04:44:00,04:45:00,04:46:00,643.4600,643.3000,-0.1600,-0.0300,0.0000,-0.1300,3007.0
OPN,2025-09-03 04:47:00,04:47:00,04:48:00,04:49:00,643.3000,643.3200,0.0200,0.0000,0.0300,-0.0100,2625.0
NNP,2025-09-03 04:50:00,04:50:00,04:51:00,04:52:00,643.3200,643.3300,0.0100,-0.0400,-0.0300,0.0800,5897.0
NPN,2025-09-03 04:53:00,04:53:00,04:54:00,04:55:00,643.3300,643.2600,-0.0700,-0.0100,0.0300,-0.0900,1890.0
NPP,2025-09-03 04:57:00,04:57:00,04:58:00,04:59:00,643.2600,643.3500,0.0900,-0.0200,0.0300,0.0800,2405.0
PNN,2025-09-03 05:01:00,05:01:00,05:02:00,05:03:00,643.3500,643.2600,-0.0900,0.0100,-0.0800,-0.0200,1406.0
PNN,2025-09-03 05:04:00,05:04:00,05:05:00,05:06:00,643.2600,643.2100,-0.0500,0.0700,-0.0300,-0.0900,3304.0
PPN,2025-09-03 05:07:00,05:07:00,05:08:00,05:09:00,643.2100,643.2200,0.0100,0.0400,0.0100,-0.0400,3012.0
NPN,2025-09-03 05:10:00,05:10:00,05:11:00,05:12:00,643.2200,643.1800,-0.0400,-0.1200,0.1200,-0.0400,3587.0
NPN,2025-09-03 05:13:00,05:13:00,05:14:00,05:15:00,643.1800,643.1600,-0.0200,-0.0400,0.0900,-0.0700,2365.0
NNP,2025-09-03 05:16:00,05:16:00,05:17:00,05:18:00,643.1600,643.1500,-0.0100,-0.0200,-0.0800,0.0900,2595.0
PNP,2025-09-03 05:19:00,05:19:00,05:20:00,05:21:00,643.1500,643.2100,0.0600,0.0600,-0.0100,0.0100,2799.0
NPO,2025-09-03 05:22:00,05:22:00,05:23:00,05:24:00,643.2100,643.2300,0.0200,-0.0200,0.0400,0.0000,1425.0
PPP,2025-09-03 05:25:00,05:25:00,05:27:00,05:28:00,643.2300,643.3700,0.1400,0.0400,0.0500,0.0500,1354.0
PNP,2025-09-03 05:29:00,05:29:00,05:30:00,05:31:00,643.3700,643.4800,0.1100,0.0100,-0.0300,0.1300,5965.0
PNN,2025-09-03 05:32:00,05:32:00,05:33:00,05:34:00,643.4800,643.3300,-0.1500,0.1100,-0.0900,-0.1700,43870.0
NNP,2025-09-03 05:35:00,05:35:00,05:36:00,05:37:00,643.3300,643.2800,-0.0500,-0.0700,-0.0400,0.0600,4807.0
PNN,2025-09-03 05:38:00,05:38:00,05:39:00,05:40:00,643.2800,643.2200,-0.0600,0.0700,-0.0500,-0.0800,17677.0
PNP,2025-09-03 05:41:00,05:41:00,05:42:00,05:43:00,643.2200,643.2800,0.0600,0.0500,-0.0200,0.0300,12738.0
PPN,2025-09-03 05:44:00,05:44:00,05:45:00,05:46:00,643.2800,643.2600,-0.0200,0.0100,0.0100,-0.0400,1811.0
PON,2025-09-03 05:47:00,05:47:00,05:48:00,05:49:00,643.2600,643.3200,0.0600,0.0900,0.0000,-0.0300,2486.0
PNP,2025-09-03 05:50:00,05:50:00,05:51:00,05:52:00,643.3200,643.3600,0.0400,0.0700,-0.0900,0.0600,2049.0
PPP,2025-09-03 05:53:00,05:53:00,05:54:00,05:55:00,643.3600,643.4900,0.1300,0.0500,0.0400,0.0400,2872.0
NPP,2025-09-03 05:56:00,05:56:00,05:57:00,05:58:00,643.4900,643.4700,-0.0200,-0.0400,0.0100,0.0100,3993.0
OPP,2025-09-03 05:59:00,05:59:00,06:00:00,06:01:00,643.4700,643.6100,0.1400,0.0000,0.0500,0.0900,5699.0
NOP,2025-09-03 06:02:00,06:02:00,06:03:00,06:04:00,643.6100,643.7200,0.1100,-0.0200,0.0000,0.1300,12573.0
NNP,2025-09-03 06:05:00,06:05:00,06:06:00,06:07:00,643.7200,643.6800,-0.0400,-0.0100,-0.0400,0.0100,39392.0
NPP,2025-09-03 06:08:00,06:08:00,06:09:00,06:10:00,643.6800,643.7300,0.0500,-0.1800,0.1000,0.1300,25264.0
NPN,2025-09-03 06:11:00,06:11:00,06:12:00,06:13:00,643.7300,643.6000,-0.1300,-0.0500,0.0600,-0.1400,7814.0
ONP,2025-09-03 06:14:00,06:14:00,06:15:00,06:16:00,643.6000,643.5300,-0.0700,0.0000,-0.1000,0.0300,4511.0
NNP,2025-09-03 06:18:00,06:18:00,06:19:00,06:20:00,643.5300,643.4900,-0.0400,-0.0200,-0.0300,0.0100,2975.0
NNP,2025-09-03 06:22:00,06:22:00,06:23:00,06:24:00,643.4900,643.4500,-0.0400,-0.0600,-0.0400,0.0600,3489.0
NNP,2025-09-03 06:25:00,06:25:00,06:26:00,06:27:00,643.4500,643.3400,-0.1100,-0.0900,-0.0300,0.0100,5880.0
NNN,2025-09-03 06:28:00,06:28:00,06:29:00,06:30:00,643.3400,643.0000,-0.3400,-0.1400,-0.0100,-0.1900,19457.0
NNP,2025-09-03 06:31:00,06:31:00,06:32:00,06:33:00,643.0000,643.0800,0.0800,-0.1000,-0.0500,0.2300,39305.0
PPN,2025-09-03 06:34:00,06:34:00,06:35:00,06:36:00,643.0800,643.2400,0.1600,0.1200,0.1500,-0.1100,19421.0
PNP,2025-09-03 06:37:00,06:37:00,06:38:00,06:39:00,643.2400,643.2200,-0.0200,0.0100,-0.0500,0.0200,5071.0
NPP,2025-09-03 06:40:00,06:40:00,06:41:00,06:42:00,643.2200,643.5300,0.3100,-0.0200,0.0500,0.2800,9497.0
PNN,2025-09-03 06:43:00,06:43:00,06:44:00,06:45:00,643.5300,643.4600,-0.0700,0.0600,-0.0900,-0.0400,16806.0
PPN,2025-09-03 06:46:00,06:46:00,06:47:00,06:48:00,643.4600,643.3300,-0.1300,0.0100,0.0200,-0.1600,2643.0
PNP,2025-09-03 06:49:00,06:49:00,06:50:00,06:51:00,643.3300,643.2900,-0.0400,0.0300,-0.0800,0.0100,13263.0
PPN,2025-09-03 06:52:00,06:52:00,06:53:00,06:54:00,643.2900,643.2400,-0.0500,0.0100,0.0100,-0.0700,2672.0
NON,2025-09-03 06:55:00,06:55:00,06:56:00,06:57:00,643.2400,643.1200,-0.1200,-0.0100,0.0000,-0.1100,1547.0
NPN,2025-09-03 06:58:00,06:58:00,06:59:00,07:00:00,643.1200,641.5600,-1.5600,-0.3800,0.0200,-1.2000,170488.0
PPP,2025-09-03 07:01:00,07:01:00,07:02:00,07:03:00,641.5600,643.2100,1.6500,1.3410,0.0490,0.2600,41665.0
NPN,2025-09-03 07:04:00,07:04:00,07:05:00,07:06:00,643.2100,643.0500,-0.1600,-0.1300,0.0008,-0.0308,10954.0
PPN,2025-09-03 07:07:00,07:07:00,07:08:00,07:09:00,643.0500,643.1100,0.0600,0.0900,0.0300,-0.0600,15813.0
PNN,2025-09-03 07:10:00,07:10:00,07:11:00,07:12:00,643.1100,643.1700,0.0600,0.1500,-0.0100,-0.0800,83658.0
PPN,2025-09-03 07:13:00,07:13:00,07:14:00,07:15:00,643.1700,643.3000,0.1300,0.0600,0.0800,-0.0100,36959.0
PNN,2025-09-03 07:16:00,07:16:00,07:17:00,07:18:00,643.3000,643.2000,-0.1000,0.0100,-0.0400,-0.0700,17749.0
PNP,2025-09-03 07:19:00,07:19:00,07:20:00,07:21:00,643.2000,643.3000,0.1000,0.0799,-0.0399,0.0600,6174.0
NNN,2025-09-03 07:22:00,07:22:00,07:23:00,07:24:00,643.3000,643.0500,-0.2500,-0.1500,-0.0400,-0.0600,20468.0
NNP,2025-09-03 07:25:00,07:25:00,07:26:00,07:27:00,643.0500,643.0300,-0.0200,-0.0100,-0.0700,0.0600,14792.0
NNN,2025-09-03 07:28:00,07:28:00,07:29:00,07:30:00,643.0300,642.6800,-0.3500,-0.0200,-0.0300,-0.3000,17979.0
NNN,2025-09-03 07:31:00,07:31:00,07:32:00,07:33:00,642.6800,642.4200,-0.2600,-0.1600,-0.0400,-0.0600,61445.0
NPP,2025-09-03 07:34:00,07:34:00,07:35:00,07:36:00,642.4200,642.4800,0.0600,-0.1200,0.1500,0.0300,69829.0
OPP,2025-09-03 07:37:00,07:37:00,07:38:00,07:39:00,642.4800,642.6000,0.1200,0.0000,0.0900,0.0300,47958.0
PNN,2025-09-03 07:40:00,07:40:00,07:41:00,07:42:00,642.6000,642.4600,-0.1400,0.0500,-0.0600,-0.1300,16028.0
PNP,2025-09-03 07:43:00,07:43:00,07:44:00,07:45:00,642.4600,642.5500,0.0900,0.1700,-0.1300,0.0500,23431.0
PNN,2025-09-03 07:46:00,07:46:00,07:47:00,07:48:00,642.5500,642.4900,-0.0600,0.0600,-0.0100,-0.1100,30642.0
PNN,2025-09-03 07:49:00,07:49:00,07:50:00,07:51:00,642.4900,642.4501,-0.0399,0.0900,-0.1000,-0.0299,10309.0
NPN,2025-09-03 07:52:00,07:52:00,07:53:00,07:54:00,642.4501,642.4000,-0.0501,-0.0101,0.0300,-0.0700,24611.0
NPN,2025-09-03 07:55:00,07:55:00,07:56:00,07:57:00,642.4000,642.4600,0.0600,-0.0200,0.1100,-0.0300,53839.0
ONN,2025-09-03 07:58:00,07:58:00,07:59:00,08:00:00,642.4600,642.3000,-0.1600,0.0000,-0.0700,-0.0900,42270.0
PPP,2025-09-03 08:01:00,08:01:00,08:02:00,08:03:00,642.3000,642.5600,0.2600,0.0500,0.1300,0.0800,29026.0
NPP,2025-09-03 08:04:00,08:04:00,08:05:00,08:06:00,642.5600,642.7900,0.2300,-0.0300,0.1400,0.1200,37085.0
NNP,2025-09-03 08:07:00,08:07:00,08:08:00,08:09:00,642.7900,642.6300,-0.1600,-0.0700,-0.1000,0.0100,11640.0
PPP,2025-09-03 08:10:00,08:10:00,08:11:00,08:12:00,642.6300,642.7890,0.1590,0.0800,0.0200,0.0590,5575.0
PNN,2025-09-03 08:13:00,08:13:00,08:14:00,08:15:00,642.7890,642.6800,-0.1090,0.0610,-0.0100,-0.1600,14806.0
PPP,2025-09-03 08:16:00,08:16:00,08:17:00,08:18:00,642.6800,642.8700,0.1900,0.1100,0.0600,0.0200,10767.0
NPN,2025-09-03 08:19:00,08:19:00,08:20:00,08:21:00,642.8700,642.9300,0.0600,-0.0200,0.1600,-0.0800,15709.0
NNN,2025-09-03 08:22:00,08:22:00,08:23:00,08:24:00,642.9300,642.6700,-0.2600,-0.0400,-0.1100,-0.1100,20773.0
PNP,2025-09-03 08:25:00,08:25:00,08:26:00,08:27:00,642.6700,642.8900,0.2200,0.2000,-0.0800,0.1000,36357.0
NNN,2025-09-03 08:28:00,08:28:00,08:29:00,08:30:00,642.8900,642.6100,-0.2800,-0.0900,-0.1300,-0.0600,852905.0
NPP,2025-09-03 08:31:00,08:31:00,08:32:00,08:33:00,642.6100,643.1000,0.4900,-0.0600,0.1800,0.3700,1120655.0
NPN,2025-09-03 08:34:00,08:34:00,08:35:00,08:36:00,643.1000,642.8600,-0.2400,-0.2200,0.1200,-0.1400,1011633.0
NPN,2025-09-03 08:37:00,08:37:00,08:38:00,08:39:00,642.8600,642.8900,0.0300,-0.1300,0.2100,-0.0500,950377.0
NPN,2025-09-03 08:40:00,08:40:00,08:41:00,08:42:00,642.8900,642.6200,-0.2700,-0.1497,0.0997,-0.2200,784507.0
PPN,2025-09-03 08:43:00,08:43:00,08:44:00,08:45:00,642.6200,642.4900,-0.1300,0.3750,0.0250,-0.5300,659372.0
PON,2025-09-03 08:46:00,08:46:00,08:47:00,08:48:00,642.4900,642.1400,-0.3500,0.0900,0.0000,-0.4400,879818.0
PPP,2025-09-03 08:49:00,08:49:00,08:50:00,08:51:00,642.1400,642.9100,0.7700,0.3800,0.0900,0.3000,728415.0
NNP,2025-09-03 08:52:00,08:52:00,08:53:00,08:54:00,642.9100,642.3850,-0.5250,-0.2600,-0.3300,0.0650,519147.0
NPN,2025-09-03 08:55:00,08:55:00,08:56:00,08:57:00,642.3850,642.0000,-0.3850,-0.2850,0.0600,-0.1600,680571.0
PNP,2025-09-03 08:58:00,08:58:00,08:59:00,09:00:00,642.0000,642.4100,0.4100,0.0200,-0.0200,0.4100,580328.0
PPP,2025-09-03 09:01:00,09:01:00,09:02:00,09:03:00,642.4100,642.6490,0.2390,0.0200,0.0200,0.1990,625339.0
PNN,2025-09-03 09:04:00,09:04:00,09:05:00,09:06:00,642.6490,642.3300,-0.3190,0.0110,-0.3000,-0.0300,524056.0
PNN,2025-09-03 09:07:00,09:07:00,09:08:00,09:09:00,642.3300,642.4200,0.0900,0.5400,-0.3200,-0.1300,430359.0
PNN,2025-09-03 09:10:00,09:10:00,09:11:00,09:12:00,642.4200,641.8300,-0.5900,0.2800,-0.1900,-0.6800,596160.0
NNP,2025-09-03 09:13:00,09:13:00,09:14:00,09:15:00,641.8300,642.0000,0.1700,-0.0200,-0.1900,0.3800,671134.0
PPP,2025-09-03 09:16:00,09:16:00,09:17:00,09:18:00,642.0000,642.6800,0.6800,0.0300,0.0400,0.6100,632461.0
NPN,2025-09-03 09:19:00,09:19:00,09:20:00,09:21:00,642.6800,642.7700,0.0900,-0.0400,0.2900,-0.1600,482411.0
PPN,2025-09-03 09:22:00,09:22:00,09:23:00,09:24:00,642.7700,642.8100,0.0400,0.0700,0.0300,-0.0600,364092.0
PPN,2025-09-03 09:25:00,09:25:00,09:26:00,09:27:00,642.8100,642.6400,-0.1700,0.2600,0.0600,-0.4900,509516.0
PNP,2025-09-03 09:28:00,09:28:00,09:29:00,09:30:00,642.6400,642.7901,0.1501,0.0300,-0.3100,0.4301,726828.0
PPP,2025-09-03 09:31:00,09:31:00,09:32:00,09:33:00,642.7901,643.1700,0.3799,0.2099,0.1400,0.0300,417064.0
PNP,2025-09-03 09:34:00,09:34:00,09:35:00,09:36:00,643.1700,643.1800,0.0100,0.0800,-0.1100,0.0400,467583.0
NPP,2025-09-03 09:37:00,09:37:00,09:38:00,09:39:00,643.1800,643.2200,0.0400,-0.0200,0.0200,0.0400,393044.0
PPP,2025-09-03 09:40:00,09:40:00,09:41:00,09:42:00,643.2200,643.5621,0.3421,0.1964,0.0936,0.0521,612644.0
PNP,2025-09-03 09:43:00,09:43:00,09:44:00,09:45:00,643.5621,643.6900,0.1279,0.2679,-0.1500,0.0100,712321.0
PPP,2025-09-03 09:46:00,09:46:00,09:47:00,09:48:00,643.6900,644.0300,0.3400,0.0100,0.3000,0.0300,471816.0
NPP,2025-09-03 09:49:00,09:49:00,09:50:00,09:51:00,644.0300,644.1007,0.0707,-0.0920,0.1120,0.0507,449636.0
PNP,2025-09-03 09:52:00,09:52:00,09:53:00,09:54:00,644.1007,643.9500,-0.1507,0.0193,-0.3400,0.1700,421615.0
NPP,2025-09-03 09:55:00,09:55:00,09:56:00,09:57:00,643.9500,643.9900,0.0400,-0.1000,0.0200,0.1200,323341.0
PNP,2025-09-03 09:58:00,09:58:00,09:59:00,10:00:00,643.9900,644.0000,0.0100,0.0600,-0.0700,0.0200,379811.0
NPP,2025-09-03 10:01:00,10:01:00,10:02:00,10:03:00,644.0000,644.0200,0.0200,-0.0900,0.0800,0.0300,352749.0
PNP,2025-09-03 10:04:00,10:04:00,10:05:00,10:06:00,644.0200,644.1800,0.1600,0.0200,-0.0100,0.1500,340524.0
NNP,2025-09-03 10:07:00,10:07:00,10:08:00,10:09:00,644.1800,643.9600,-0.2200,-0.2900,-0.0500,0.1200,382945.0
PNN,2025-09-03 10:10:00,10:10:00,10:11:00,10:12:00,643.9600,643.8300,-0.1300,0.0200,-0.0800,-0.0700,231658.0
NPN,2025-09-03 10:13:00,10:13:00,10:14:00,10:15:00,643.8300,643.6100,-0.2200,-0.3000,0.0900,-0.0100,418243.0
NNP,2025-09-03 10:16:00,10:16:00,10:17:00,10:18:00,643.6100,643.4894,-0.1206,-0.1800,-0.0300,0.0894,298916.0
PNN,2025-09-03 10:19:00,10:19:00,10:20:00,10:21:00,643.4894,643.2900,-0.1994,0.0306,-0.1100,-0.1200,359708.0
NNP,2025-09-03 10:22:00,10:22:00,10:23:00,10:24:00,643.2900,643.3350,0.0450,-0.1100,-0.0501,0.2051,491690.0
NNN,2025-09-03 10:25:00,10:25:00,10:26:00,10:27:00,643.3350,642.7100,-0.6250,-0.3850,-0.1200,-0.1200,472647.0
NNO,2025-09-03 10:28:00,10:28:00,10:29:00,10:30:00,642.7100,642.4300,-0.2800,-0.1400,-0.1400,0.0000,872882.0
NPP,2025-09-03 10:31:00,10:31:00,10:32:00,10:33:00,642.4300,642.3400,-0.0900,-0.2500,0.0900,0.0700,505884.0
OPP,2025-09-03 10:34:00,10:34:00,10:35:00,10:36:00,642.3400,642.6600,0.3200,0.0000,0.2200,0.1000,475827.0
NPP,2025-09-03 10:37:00,10:37:00,10:38:00,10:39:00,642.6600,642.7900,0.1300,-0.2881,0.2281,0.1900,438923.0
NPP,2025-09-03 10:40:00,10:40:00,10:41:00,10:42:00,642.7900,642.8919,0.1019,-0.1700,0.2401,0.0318,305925.0
NNP,2025-09-03 10:43:00,10:43:00,10:44:00,10:45:00,642.8919,642.7900,-0.1019,-0.1278,-0.0441,0.0700,356489.0
NPN,2025-09-03 10:46:00,10:46:00,10:47:00,10:48:00,642.7900,642.4200,-0.3700,-0.3200,0.1500,-0.2000,287192.0
PPP,2025-09-03 10:49:00,10:49:00,10:50:00,10:51:00,642.4200,642.8100,0.3900,0.2000,0.0330,0.1570,232106.0
NNP,2025-09-03 10:52:00,10:52:00,10:53:00,10:54:00,642.8100,642.5800,-0.2300,-0.1600,-0.2800,0.2100,231124.0
NPN,2025-09-03 10:55:00,10:55:00,10:56:00,10:57:00,642.5800,642.1800,-0.4000,-0.2400,0.0300,-0.1900,231003.0
PPP,2025-09-03 10:58:00,10:58:00,10:59:00,11:00:00,642.1800,642.4000,0.2200,0.0800,0.1100,0.0300,273045.0
NNN,2025-09-03 11:01:00,11:01:00,11:02:00,11:03:00,642.4000,642.1000,-0.3000,-0.0850,-0.0650,-0.1500,248160.0
PNP,2025-09-03 11:04:00,11:04:00,11:05:00,11:06:00,642.1000,642.1700,0.0700,0.1300,-0.0700,0.0100,336257.0
PPN,2025-09-03 11:07:00,11:07:00,11:08:00,11:09:00,642.1700,642.5150,0.3450,0.3300,0.0200,-0.0050,264863.0
NPP,2025-09-03 11:10:00,11:10:00,11:11:00,11:12:00,642.5150,642.3500,-0.1650,-0.2550,0.0300,0.0600,248737.0
NON,2025-09-03 11:13:00,11:13:00,11:14:00,11:15:00,642.3500,642.2800,-0.0700,-0.0500,0.0000,-0.0200,209560.0
NPP,2025-09-03 11:16:00,11:16:00,11:17:00,11:18:00,642.2800,642.4900,0.2100,-0.0300,0.0600,0.1800,186971.0
PPP,2025-09-03 11:19:00,11:19:00,11:20:00,11:21:00,642.4900,643.0800,0.5900,0.1600,0.2700,0.1600,392044.0
NNN,2025-09-03 11:22:00,11:22:00,11:23:00,11:24:00,643.0800,642.4800,-0.6000,-0.0400,-0.3600,-0.2000,341340.0
NPN,2025-09-03 11:25:00,11:25:00,11:26:00,11:27:00,642.4800,642.5300,0.0500,-0.1200,0.2700,-0.1000,289363.0
NNN,2025-09-03 11:28:00,11:28:00,11:29:00,11:30:00,642.5300,642.3500,-0.1800,-0.0400,-0.0500,-0.0900,206699.0
PNN,2025-09-03 11:31:00,11:31:00,11:32:00,11:33:00,642.3500,642.3800,0.0300,0.1299,-0.0099,-0.0900,130485.0
NNP,2025-09-03 11:34:00,11:34:00,11:35:00,11:36:00,642.3800,642.3400,-0.0400,-0.0100,-0.0700,0.0400,215983.0
NNP,2025-09-03 11:37:00,11:37:00,11:38:00,11:39:00,642.3400,642.1300,-0.2100,-0.0400,-0.1950,0.0250,186091.0
NPP,2025-09-03 11:40:00,11:40:00,11:41:00,11:42:00,642.1300,642.0900,-0.0400,-0.3700,0.2500,0.0800,707939.0
NNN,2025-09-03 11:43:00,11:43:00,11:44:00,11:45:00,642.0900,641.8100,-0.2800,-0.1000,-0.1400,-0.0400,294920.0
PNN,2025-09-03 11:46:00,11:46:00,11:47:00,11:48:00,641.8100,641.7400,-0.0700,0.1700,-0.1000,-0.1400,284576.0
NNP,2025-09-03 11:49:00,11:49:00,11:50:00,11:51:00,641.7400,641.5700,-0.1700,-0.0600,-0.1787,0.0687,408059.0
NPP,2025-09-03 11:52:00,11:52:00,11:53:00,11:54:00,641.5700,641.6900,0.1200,-0.0800,0.0600,0.1400,338231.0
PPP,2025-09-03 11:55:00,11:55:00,11:56:00,11:57:00,641.6900,642.0600,0.3700,0.1700,0.0742,0.1258,489411.0
NNP,2025-09-03 11:58:00,11:58:00,11:59:00,12:00:00,642.0600,642.0050,-0.0550,-0.1100,-0.1300,0.1850,362889.0
PPP,2025-09-03 12:01:00,12:01:00,12:02:00,12:03:00,642.0050,642.1600,0.1550,0.0450,0.0500,0.0600,243769.0
NPN,2025-09-03 12:04:00,12:04:00,12:05:00,12:06:00,642.1600,642.1950,0.0350,-0.0400,0.1600,-0.0850,244150.0
NPN,2025-09-03 12:07:00,12:07:00,12:08:00,12:09:00,642.1950,642.2300,0.0350,-0.0050,0.0600,-0.0200,194424.0
PPP,2025-09-03 12:10:00,12:10:00,12:11:00,12:12:00,642.2300,642.7300,0.5000,0.2100,0.2100,0.0800,366011.0
NNP,2025-09-03 12:13:00,12:13:00,12:14:00,12:15:00,642.7300,642.6200,-0.1100,-0.0300,-0.1300,0.0500,690800.0
PPN,2025-09-03 12:16:00,12:16:00,12:17:00,12:18:00,642.6200,642.6900,0.0700,0.1350,0.0035,-0.0685,212973.0
NPN,2025-09-03 12:19:00,12:19:00,12:20:00,12:21:00,642.6900,642.4500,-0.2400,-0.1100,0.0200,-0.1500,232637.0
PNN,2025-09-03 12:22:00,12:22:00,12:23:00,12:24:00,642.4500,642.3700,-0.0800,0.0990,-0.0540,-0.1250,316900.0
NNP,2025-09-03 12:25:00,12:25:00,12:26:00,12:27:00,642.3700,642.2900,-0.0800,-0.2400,-0.0650,0.2250,309872.0
NPP,2025-09-03 12:28:00,12:28:00,12:29:00,12:30:00,642.2900,642.3500,0.0600,-0.1050,0.0750,0.0900,224316.0
NPN,2025-09-03 12:31:00,12:31:00,12:32:00,12:33:00,642.3500,642.1900,-0.1600,-0.1300,0.1300,-0.1600,169225.0
NPP,2025-09-03 12:34:00,12:34:00,12:35:00,12:36:00,642.1900,642.0600,-0.1300,-0.2100,0.0500,0.0300,181110.0
NPN,2025-09-03 12:37:00,12:37:00,12:38:00,12:39:00,642.0600,641.8000,-0.2600,-0.2000,0.1300,-0.1900,230378.0
NNP,2025-09-03 12:40:00,12:40:00,12:41:00,12:42:00,641.8000,641.6491,-0.1509,-0.0800,-0.1900,0.1191,240951.0
NNN,2025-09-03 12:43:00,12:43:00,12:44:00,12:45:00,641.6491,640.8500,-0.7991,-0.3391,-0.0700,-0.3900,854771.0
PPP,2025-09-03 12:46:00,12:46:00,12:47:00,12:48:00,640.8500,641.4500,0.6000,0.1199,0.3001,0.1800,574048.0
NNP,2025-09-03 12:49:00,12:49:00,12:50:00,12:51:00,641.4500,641.5700,0.1200,-0.0800,-0.1800,0.3800,330490.0
NNN,2025-09-03 12:52:00,12:52:00,12:53:00,12:54:00,641.5700,641.1700,-0.4000,-0.1300,-0.1900,-0.0800,211812.0
PNP,2025-09-03 12:55:00,12:55:00,12:56:00,12:57:00,641.1700,640.9800,-0.1900,0.0200,-0.3600,0.1500,345297.0
NPN,2025-09-03 12:58:00,12:58:00,12:59:00,13:00:00,640.9800,640.5600,-0.4200,-0.0800,0.0800,-0.4200,718901.0
PPN,2025-09-03 13:01:00,13:01:00,13:02:00,13:03:00,640.5600,640.8350,0.2750,0.4400,0.0400,-0.2050,476671.0
