date,spy_open,spy_high,spy_low,spy_close,spy_close_prev_day,spy_volume,expiration_date,atm_strike,atm_call_ticker,atm_call_open,atm_call_high,atm_call_low,atm_call_close,atm_call_volume,atm_call_vwap,atm_call_prev_open,atm_call_prev_close,atm_call_prev_volume,atm_call_prev_vwap,atm_put_ticker,atm_put_open,atm_put_high,atm_put_low,atm_put_close,atm_put_volume,atm_put_vwap,atm_put_prev_open,atm_put_prev_close,atm_put_prev_volume,atm_put_prev_vwap,plus_1_strike,plus_1_call_ticker,plus_1_call_open,plus_1_call_high,plus_1_call_low,plus_1_call_close,plus_1_call_volume,plus_1_call_vwap,plus_1_call_prev_open,plus_1_call_prev_close,plus_1_call_prev_volume,plus_1_call_prev_vwap,plus_1_put_ticker,plus_1_put_open,plus_1_put_high,plus_1_put_low,plus_1_put_close,plus_1_put_volume,plus_1_put_vwap,plus_1_put_prev_open,plus_1_put_prev_close,plus_1_put_prev_volume,plus_1_put_prev_vwap,plus_2_strike,plus_2_call_ticker,plus_2_call_open,plus_2_call_high,plus_2_call_low,plus_2_call_close,plus_2_call_volume,plus_2_call_vwap,plus_2_call_prev_open,plus_2_call_prev_close,plus_2_call_prev_volume,plus_2_call_prev_vwap,plus_2_put_ticker,plus_2_put_open,plus_2_put_high,plus_2_put_low,plus_2_put_close,plus_2_put_volume,plus_2_put_vwap,plus_2_put_prev_open,plus_2_put_prev_close,plus_2_put_prev_volume,plus_2_put_prev_vwap,plus_3_strike,plus_3_call_ticker,plus_3_call_open,plus_3_call_high,plus_3_call_low,plus_3_call_close,plus_3_call_volume,plus_3_call_vwap,plus_3_call_prev_open,plus_3_call_prev_close,plus_3_call_prev_volume,plus_3_call_prev_vwap,plus_3_put_ticker,plus_3_put_open,plus_3_put_high,plus_3_put_low,plus_3_put_close,plus_3_put_volume,plus_3_put_vwap,plus_3_put_prev_open,plus_3_put_prev_close,plus_3_put_prev_volume,plus_3_put_prev_vwap,plus_4_strike,plus_4_call_ticker,plus_4_call_open,plus_4_call_high,plus_4_call_low,plus_4_call_close,plus_4_call_volume,plus_4_call_vwap,plus_4_call_prev_open,plus_4_call_prev_close,plus_4_call_prev_volume,plus_4_call_prev_vwap,plus_4_put_ticker,plus_4_put_open,plus_4_put_high,plus_4_put_low,plus_4_put_close,plus_4_put_volume,plus_4_put_vwap,plus_4_put_prev_open,plus_4_put_prev_close,plus_4_put_prev_volume,plus_4_put_prev_vwap,plus_5_strike,plus_5_call_ticker,plus_5_call_open,plus_5_call_high,plus_5_call_low,plus_5_call_close,plus_5_call_volume,plus_5_call_vwap,plus_5_call_prev_open,plus_5_call_prev_close,plus_5_call_prev_volume,plus_5_call_prev_vwap,plus_5_put_ticker,plus_5_put_open,plus_5_put_high,plus_5_put_low,plus_5_put_close,plus_5_put_volume,plus_5_put_vwap,plus_5_put_prev_open,plus_5_put_prev_close,plus_5_put_prev_volume,plus_5_put_prev_vwap,minus_1_strike,minus_1_call_ticker,minus_1_call_open,minus_1_call_high,minus_1_call_low,minus_1_call_close,minus_1_call_volume,minus_1_call_vwap,minus_1_call_prev_open,minus_1_call_prev_close,minus_1_call_prev_volume,minus_1_call_prev_vwap,minus_1_put_ticker,minus_1_put_open,minus_1_put_high,minus_1_put_low,minus_1_put_close,minus_1_put_volume,minus_1_put_vwap,minus_1_put_prev_open,minus_1_put_prev_close,minus_1_put_prev_volume,minus_1_put_prev_vwap,minus_2_strike,minus_2_call_ticker,minus_2_call_open,minus_2_call_high,minus_2_call_low,minus_2_call_close,minus_2_call_volume,minus_2_call_vwap,minus_2_call_prev_open,minus_2_call_prev_close,minus_2_call_prev_volume,minus_2_call_prev_vwap,minus_2_put_ticker,minus_2_put_open,minus_2_put_high,minus_2_put_low,minus_2_put_close,minus_2_put_volume,minus_2_put_vwap,minus_2_put_prev_open,minus_2_put_prev_close,minus_2_put_prev_volume,minus_2_put_prev_vwap,minus_3_strike,minus_3_call_ticker,minus_3_call_open,minus_3_call_high,minus_3_call_low,minus_3_call_close,minus_3_call_volume,minus_3_call_vwap,minus_3_call_prev_open,minus_3_call_prev_close,minus_3_call_prev_volume,minus_3_call_prev_vwap,minus_3_put_ticker,minus_3_put_open,minus_3_put_high,minus_3_put_low,minus_3_put_close,minus_3_put_volume,minus_3_put_vwap,minus_3_put_prev_open,minus_3_put_prev_close,minus_3_put_prev_volume,minus_3_put_prev_vwap
2023-09-19,442.68,443.29,439.94,442.71,443.63,66514648.0,2023-09-19,444,O:SPY230919C00444000,0.38,0.47,0.01,0.01,188949,0.1314,1.06,0.98,116338,1.1592,O:SPY230919P00444000,1.67,4.05,0.88,1.14,32389,1.8088,1.91,1.03,99719,1.1726,446,O:SPY230919C00446000,0.05,0.06,0.01,0.01,38042,0.0313,0.43,0.26,46800.0,0.3902,O:SPY230919P00446000,3.43,5.75,2.79,3.09,2636,3.9568,3.29,2.3,9370.0,2.322,448,O:SPY230919C00448000,0.01,0.02,0.01,0.01,7872.0,0.0105,0.13,0.05,26682.0,0.1154,O:SPY230919P00448000,5.25,7.62,5.01,5.09,863.0,6.5797,5.07,4.29,1397.0,4.2923,450,O:SPY230919C00450000,0.01,0.02,0.01,0.01,991.0,0.0101,0.05,0.01,16763.0,0.0268,O:SPY230919P00450000,7.28,9.58,7.05,7.46,1496.0,7.2508,6.67,6.16,704.0,6.2565,452,O:SPY230919C00452000,0.01,0.01,0.01,0.01,670.0,0.01,0.02,0.01,2251.0,0.0144,O:SPY230919P00452000,9.52,11.31,9.18,11.0,32.0,10.0222,8.36,8.27,139.0,7.9391,454,O:SPY230919C00454000,0.01,0.01,0.01,0.01,159.0,0.01,0.01,0.01,135.0,0.01,O:SPY230919P00454000,11.4,11.4,11.4,11.4,3.0,11.4,10.13,10.61,43.0,10.3226,442,O:SPY230919C00442000,1.34,1.6,0.06,0.89,422020,0.4984,2.17,2.32,14351,2.2553,O:SPY230919P00442000,0.6,2.1,0.01,0.01,397528,0.625,1.01,0.35,77490,0.6544,440,O:SPY230919C00440000,2.84,3.27,0.56,2.8,132365,1.1296,3.62,3.98,1135,3.891,O:SPY230919P00440000,0.15,0.61,0.01,0.01,369600,0.3019,0.48,0.11,39295,0.2653,438,O:SPY230919C00438000,4.61,5.13,2.07,4.77,3343,3.0731,5.41,5.75,574,6.4171,O:SPY230919P00438000,0.04,0.11,0.01,0.01,88629,0.0517,0.21,0.04,14772,0.1013
2023-09-20,444.01,444.435,438.43,438.64,442.71,82472602.0,2023-09-20,443,O:SPY230920C00443000,1.99,2.17,0.01,0.01,199700,0.9799,1.65,1.45,115009,1.2554,O:SPY230920P00443000,0.99,4.99,0.68,4.76,236046,1.1339,1.89,1.51,44781,2.0158,445,O:SPY230920C00445000,0.96,1.04,0.01,0.01,200234,0.5176,0.83,0.63,48156.0,0.5778,O:SPY230920P00445000,1.97,6.73,1.62,6.73,41285,2.7611,3.09,2.7,7601.0,3.2597,447,O:SPY230920C00447000,0.35,0.37,0.01,0.01,67179.0,0.1684,0.33,0.22,23664.0,0.1996,O:SPY230920P00447000,3.36,8.69,2.87,8.69,2576.0,4.4203,4.59,4.23,2225.0,4.7004,449,O:SPY230920C00449000,0.09,0.1,0.01,0.01,46035.0,0.0581,0.09,0.05,12523.0,0.0647,O:SPY230920P00449000,5.3,10.0,4.85,10.0,326.0,6.1689,6.43,6.05,468.0,6.3717,451,O:SPY230920C00451000,0.02,0.02,0.01,0.01,6179.0,0.015,0.02,0.02,4711.0,0.0253,O:SPY230920P00451000,7.05,8.9,6.69,8.5,70.0,7.3836,8.47,8.12,10.0,9.276,453,O:SPY230920C00453000,0.01,0.01,0.01,0.01,2378.0,0.01,0.01,0.01,2975.0,0.01,O:SPY230920P00453000,8.64,12.18,8.64,12.18,30.0,9.2683,10.4,11.6,2.0,11.0,441,O:SPY230920C00441000,3.38,3.68,0.01,0.01,78910,0.8324,2.84,2.65,71844,1.8407,O:SPY230920P00441000,0.43,2.78,0.19,2.77,218830,0.5333,1.06,0.71,82536,1.3858,439,O:SPY230920C00439000,5.03,5.5,0.01,0.01,25900,0.9025,4.37,4.21,4843,2.9851,O:SPY230920P00439000,0.16,0.83,0.03,0.81,132110,0.2124,0.54,0.28,43251,0.7543,437,O:SPY230920C00437000,6.55,7.33,1.22,1.22,1118,3.7356,6.23,6.12,562,5.0908,O:SPY230920P00437000,0.06,0.08,0.01,0.01,65289,0.0324,0.22,0.11,25362,0.3441
2023-09-21,435.7,435.97,431.23,431.39,438.64,102273826.0,2023-09-21,439,O:SPY230921C00439000,0.2,0.24,0.01,0.01,45505,0.0722,5.47,1.11,17889,1.7415,O:SPY230921P00439000,3.51,8.0,3.23,7.88,7984,4.474,0.4,1.62,52384,0.8591,441,O:SPY230921C00441000,0.04,0.16,0.01,0.01,23005,0.0234,3.87,0.41,43484.0,1.3794,O:SPY230921P00441000,5.29,10.13,5.07,9.85,6351,6.4836,0.78,2.96,76040.0,1.2043,443,O:SPY230921C00443000,0.01,0.04,0.01,0.01,8343.0,0.0127,2.59,0.13,87887.0,1.4103,O:SPY230921P00443000,7.24,11.96,6.98,11.72,1870.0,8.364,1.4,4.72,83951.0,1.6766,445,O:SPY230921C00445000,0.04,0.04,0.01,0.01,3539.0,0.0101,1.5,0.05,85013.0,0.8105,O:SPY230921P00445000,9.25,12.83,9.1,12.83,187.0,9.9798,2.31,6.59,20942.0,2.7623,447,O:SPY230921C00447000,0.01,0.01,0.01,0.01,716.0,0.01,0.76,0.02,37136.0,0.3271,O:SPY230921P00447000,11.33,14.76,11.33,14.76,41.0,12.2078,3.72,8.73,11751.0,3.9278,449,O:SPY230921C00449000,0.01,0.03,0.01,0.03,941.0,0.0101,0.3,0.02,12781.0,0.1412,O:SPY230921P00449000,13.72,16.86,13.72,16.86,14.0,14.4807,5.22,10.66,357.0,6.3473,437,O:SPY230921C00437000,0.66,0.74,0.01,0.01,198196,0.1959,7.31,2.29,4471,2.8719,O:SPY230921P00437000,1.89,6.14,1.76,5.96,50896,2.7768,0.21,0.78,35254,0.3815,435,O:SPY230921C00435000,1.6,1.75,0.01,0.01,596224,0.4878,9.27,4.02,181,6.2094,O:SPY230921P00435000,0.87,3.9,0.68,3.85,239391,1.2497,0.11,0.32,25065,0.1669,433,O:SPY230921C00433000,2.96,3.23,0.01,0.01,187000,0.7748,11.1,5.87,137,6.8036,O:SPY230921P00433000,0.28,1.94,0.11,1.75,492332,0.4407,0.08,0.14,14054,0.0736
2023-09-22,432.45,434.1,429.99,430.42,431.39,100829684.0,2023-09-22,431,O:SPY230922C00431000,2.09,3.18,0.01,0.02,168850,0.8334,5.4,1.77,14260,2.3893,O:SPY230922P00431000,0.59,1.04,0.03,0.22,466682,0.4544,0.42,1.57,64482,0.8284,433,O:SPY230922C00433000,0.87,1.44,0.01,0.01,551894,0.6783,3.62,0.86,90853.0,1.553,O:SPY230922P00433000,1.42,3.0,0.3,2.26,538022,0.8122,0.81,2.63,157245.0,1.3116,435,O:SPY230922C00435000,0.27,0.36,0.01,0.01,205081.0,0.1794,2.27,0.35,184716.0,1.2207,O:SPY230922P00435000,2.83,4.98,1.27,4.54,35397.0,2.475,1.47,4.1,105944.0,2.0371,437,O:SPY230922C00437000,0.07,0.09,0.01,0.01,51534.0,0.0411,1.27,0.12,75723.0,0.5859,O:SPY230922P00437000,4.59,6.93,3.0,6.39,14044.0,4.5706,2.45,5.79,24614.0,3.4597,439,O:SPY230922C00439000,0.03,0.03,0.01,0.01,6490.0,0.0131,0.64,0.04,36015.0,0.2904,O:SPY230922P00439000,6.53,9.0,4.97,8.52,9321.0,5.9482,3.87,7.85,6692.0,4.6801,441,O:SPY230922C00441000,0.01,0.02,0.01,0.01,3271.0,0.0101,0.27,0.03,22390.0,0.0992,O:SPY230922P00441000,8.6,10.72,7.07,10.26,1962.0,8.035,5.51,9.74,4445.0,6.4786,429,O:SPY230922C00429000,3.61,5.1,1.17,1.62,3537,2.8629,7.01,3.2,2316,3.6801,O:SPY230922P00429000,0.23,0.33,0.01,0.01,146323,0.1213,0.21,0.91,72423,0.4903,427,O:SPY230922C00427000,5.41,6.9,3.25,3.42,842,5.0598,7.9,4.81,210,5.0236,O:SPY230922P00427000,0.09,0.13,0.01,0.01,38327,0.0447,0.11,0.54,21671,0.2446,425,O:SPY230922C00425000,7.09,8.96,5.25,5.4,836,6.6262,10.94,6.69,335,9.0171,O:SPY230922P00425000,0.04,0.05,0.01,0.01,34048,0.0267,0.03,0.32,40937,0.1098
2023-09-25,429.17,432.27,428.72,432.23,430.42,70822134.0,2023-09-25,430,O:SPY230925C00430000,0.89,2.39,0.64,2.35,249124,1.1838,3.44,2.09,14368,2.5356,O:SPY230925P00430000,1.74,2.0,0.01,0.01,425448,0.606,1.02,1.26,116800,1.0749,432,O:SPY230925C00432000,0.27,0.77,0.02,0.36,367266,0.342,2.2,1.02,85332.0,1.731,O:SPY230925P00432000,3.08,3.5,0.01,0.02,138465,1.091,1.7,2.14,152575.0,1.5339,434,O:SPY230925C00434000,0.09,0.13,0.01,0.01,76713.0,0.0647,1.18,0.4,106717.0,1.0904,O:SPY230925P00434000,4.84,5.32,1.6,1.6,6045.0,3.035,2.69,3.6,32894.0,2.1893,436,O:SPY230925C00436000,0.03,0.06,0.01,0.01,10590.0,0.0181,0.58,0.13,45902.0,0.4563,O:SPY230925P00436000,6.83,7.23,3.61,3.63,2143.0,5.613,3.89,5.46,3597.0,4.1918,438,O:SPY230925C00438000,0.01,0.03,0.01,0.01,7618.0,0.0103,0.25,0.03,26475.0,0.169,O:SPY230925P00438000,8.78,9.35,5.89,5.89,2770.0,7.6395,5.71,7.39,1185.0,5.7499,440,O:SPY230925C00440000,0.01,0.02,0.01,0.01,2314.0,0.0101,0.1,0.02,18092.0,0.0609,O:SPY230925P00440000,10.22,11.2,7.99,7.99,199.0,9.3066,7.86,9.37,570.0,7.5409,428,O:SPY230925C00428000,1.98,4.4,1.74,4.27,14307,2.4339,5.03,3.59,1650,4.327,O:SPY230925P00428000,0.85,1.0,0.01,0.01,257446,0.3173,0.65,0.72,35967,0.6264,426,O:SPY230925C00426000,3.68,6.0,3.19,5.3,901,4.3755,7.0,4.93,335,6.7201,O:SPY230925P00426000,0.36,0.42,0.01,0.01,71835,0.1272,0.42,0.37,17681,0.3697,424,O:SPY230925C00424000,5.45,7.92,4.95,6.8,546,6.0614,8.98,6.78,106,8.5337,O:SPY230925P00424000,0.11,0.15,0.01,0.01,32852,0.0619,0.28,0.2,9573,0.225
2023-09-26,429.09,429.82,425.02,425.88,432.23,96130936.0,2023-09-26,432,O:SPY230926C00432000,0.32,0.34,0.01,0.01,90655,0.1158,0.8,1.67,93400,1.2186,O:SPY230926P00432000,3.11,7.05,2.52,5.8,5786,4.2199,3.58,1.23,47743,1.9267,434,O:SPY230926C00434000,0.08,0.1,0.01,0.01,20478,0.0431,0.34,0.72,35497.0,0.5227,O:SPY230926P00434000,4.75,8.75,4.31,7.47,7157,6.7526,5.11,2.29,6642.0,3.116,436,O:SPY230926C00436000,0.02,0.03,0.01,0.01,9916.0,0.0173,0.13,0.24,19834.0,0.167,O:SPY230926P00436000,6.7,10.76,6.36,9.56,988.0,8.9815,6.93,3.81,1092.0,5.3295,438,O:SPY230926C00438000,0.01,0.03,0.01,0.01,1298.0,0.01,0.06,0.07,14068.0,0.0494,O:SPY230926P00438000,8.62,12.7,8.31,11.63,86.0,10.102,8.75,5.77,420.0,6.9293,440,O:SPY230926C00440000,0.01,0.01,0.01,0.01,1205.0,0.01,0.02,0.02,8489.0,0.0221,O:SPY230926P00440000,12.08,14.05,10.45,14.05,104.0,12.0137,10.67,7.78,211.0,9.4673,442,O:SPY230926C00442000,0.01,0.01,0.01,0.01,187.0,0.01,0.01,0.01,2135.0,0.0109,O:SPY230926P00442000,12.27,16.27,12.27,16.27,5.0,13.07,12.71,10.9,1214.0,11.0771,430,O:SPY230926C00430000,0.88,1.05,0.01,0.01,282738,0.38,1.6,3.04,54761,2.0198,O:SPY230926P00430000,1.79,4.88,1.23,3.4,63173,2.2922,2.38,0.64,147597,1.2929,428,O:SPY230926C00428000,1.98,2.31,0.01,0.01,361249,0.6736,2.73,4.69,4706,3.3565,O:SPY230926P00428000,0.87,2.95,0.49,1.52,286034,1.2002,1.53,0.34,64939,0.8382,426,O:SPY230926C00426000,3.56,3.94,0.1,0.48,211995,0.6897,4.36,6.51,568,5.0163,O:SPY230926P00426000,0.39,1.09,0.01,0.02,398516,0.5493,0.92,0.18,24852,0.4668
2023-09-27,427.09,427.67,422.29,426.05,425.88,104439847.0,2023-09-27,426,O:SPY230927C00426000,1.88,2.22,0.03,0.6,362505,0.6462,4.21,1.94,61142,1.8534,O:SPY230927P00426000,0.78,3.72,0.02,0.03,357302,0.9568,0.98,1.41,94453,1.4929,428,O:SPY230927C00428000,0.78,1.0,0.01,0.01,278132,0.3633,2.69,0.97,99756.0,1.4141,O:SPY230927P00428000,1.68,5.71,0.93,1.57,51168,1.9644,1.48,2.46,81880.0,2.0848,430,O:SPY230927C00430000,0.22,0.32,0.01,0.01,131971.0,0.1068,1.67,0.41,104690.0,0.9288,O:SPY230927P00430000,3.15,7.44,2.6,3.56,7408.0,4.2227,2.36,3.85,22774.0,3.0245,432,O:SPY230927C00432000,0.03,0.07,0.01,0.01,22604.0,0.0318,0.81,0.12,45621.0,0.4543,O:SPY230927P00432000,4.9,9.24,4.43,5.68,4201.0,6.3982,3.66,5.58,4447.0,4.463,434,O:SPY230927C00434000,0.01,0.02,0.01,0.01,5858.0,0.0131,0.36,0.03,13323.0,0.1755,O:SPY230927P00434000,6.38,11.13,6.38,8.21,3107.0,7.1471,5.19,7.99,1425.0,7.2981,436,O:SPY230927C00436000,0.01,0.01,0.01,0.01,4634.0,0.01,0.14,0.02,8738.0,0.0964,O:SPY230927P00436000,8.42,13.23,8.42,10.91,150.0,9.787,6.9,10.12,276.0,8.8364,424,O:SPY230927C00424000,3.54,3.84,0.23,2.35,171068,0.9731,5.75,3.27,5703,3.2356,O:SPY230927P00424000,0.31,1.94,0.01,0.01,397096,0.6003,0.58,0.77,54725,0.8552,422,O:SPY230927C00422000,5.28,5.69,1.04,4.27,24717,1.7466,7.69,4.74,682,4.6476,O:SPY230927P00422000,0.11,0.74,0.01,0.01,211555,0.2297,0.34,0.37,18508,0.4629,420,O:SPY230927C00420000,7.12,7.68,2.5,6.0,6349,4.3457,9.29,6.69,499,6.8023,O:SPY230927P00420000,0.03,0.2,0.01,0.01,99670,0.0658,0.22,0.18,25037,0.2342
2023-09-28,425.48,430.2499,424.87,428.52,426.05,91858308.0,2023-09-28,426,O:SPY230928C00426000,1.55,4.35,1.0,2.42,126123,1.7139,2.81,2.15,91223,1.7514,O:SPY230928P00426000,1.8,2.12,0.01,0.01,260537,0.6497,1.53,1.4,104634,1.8771,428,O:SPY230928C00428000,0.57,2.5,0.33,0.58,329505,0.9761,1.68,1.16,92633.0,1.0363,O:SPY230928P00428000,3.06,3.53,0.03,0.03,331948,0.6441,2.39,2.39,17874.0,2.7116,430,O:SPY230928C00430000,0.2,1.04,0.01,0.01,331480.0,0.4182,0.87,0.52,63317.0,0.4992,O:SPY230928P00430000,4.75,5.19,0.46,1.51,100958.0,1.4315,3.65,3.79,5204.0,4.3983,432,O:SPY230928C00432000,0.06,0.26,0.01,0.01,93730.0,0.1006,0.37,0.2,24960.0,0.175,O:SPY230928P00432000,6.39,7.06,2.03,3.75,3971.0,3.3468,4.97,5.43,1305.0,6.3485,434,O:SPY230928C00434000,0.04,0.05,0.01,0.01,13429.0,0.0181,0.13,0.06,10650.0,0.0646,O:SPY230928P00434000,8.43,8.47,4.0,5.73,1231.0,5.2398,7.0,7.73,476.0,8.1675,436,O:SPY230928C00436000,0.01,0.02,0.01,0.01,5348.0,0.01,0.05,0.02,5740.0,0.0285,O:SPY230928P00436000,9.67,9.67,5.99,7.66,1243.0,6.9122,9.1,9.65,1396.0,9.9685,424,O:SPY230928C00424000,2.44,6.14,2.01,4.52,13789,2.9368,4.35,3.49,50879,2.1713,O:SPY230928P00424000,0.98,1.16,0.01,0.01,166537,0.4531,0.92,0.77,116688,1.5276,422,O:SPY230928C00422000,3.96,8.14,3.43,6.27,3096,6.0465,6.01,5.1,12262,3.3472,O:SPY230928P00422000,0.45,0.55,0.01,0.01,80649,0.1571,0.57,0.39,62316,1.0282,420,O:SPY230928C00420000,5.7,10.1,5.17,8.56,3535,7.4391,7.84,6.74,1802,4.9344,O:SPY230928P00420000,0.19,0.24,0.01,0.01,51126,0.0709,0.32,0.2,56192,0.5157
2023-09-29,431.67,431.85,425.91,427.48,428.52,115111319.0,2023-09-29,429,O:SPY230929C00429000,3.15,3.27,0.01,0.01,234635,0.7578,1.1,1.63,120886,1.769,O:SPY230929P00429000,0.49,3.13,0.32,1.32,298965,0.929,4.83,2.07,89990,2.1205,431,O:SPY230929C00431000,1.75,1.82,0.01,0.01,327053,0.7465,0.6,0.82,62045.0,1.0007,O:SPY230929P00431000,1.06,5.0,0.88,3.42,174011,1.4773,6.08,3.25,7671.0,3.1633,433,O:SPY230929C00433000,0.75,0.8,0.01,0.01,136314.0,0.3165,0.29,0.34,42497.0,0.4504,O:SPY230929P00433000,2.06,6.99,1.92,5.39,9629.0,3.3898,7.63,4.77,5802.0,5.0948,435,O:SPY230929C00435000,0.25,0.27,0.01,0.01,60590.0,0.0913,0.13,0.11,37871.0,0.212,O:SPY230929P00435000,3.61,9.0,3.48,7.39,2781.0,5.445,9.97,6.56,1035.0,7.4559,437,O:SPY230929C00437000,0.05,0.07,0.01,0.01,13429.0,0.0281,0.07,0.04,11186.0,0.0782,O:SPY230929P00437000,5.37,10.97,5.37,9.64,1975.0,6.4121,11.2,8.65,239.0,8.6351,439,O:SPY230929C00439000,0.02,0.02,0.01,0.01,4587.0,0.0108,0.04,0.02,16256.0,0.0401,O:SPY230929P00439000,7.97,12.85,7.35,11.39,716.0,8.2963,13.48,10.65,1831.0,9.9381,427,O:SPY230929C00427000,4.87,5.01,0.25,0.67,221583,1.0197,2.09,2.8,64537,2.5456,O:SPY230929P00427000,0.23,1.56,0.02,0.02,295135,0.6295,3.3,1.23,114426,1.7281,425,O:SPY230929C00425000,6.87,7.99,1.47,2.68,22251,2.63,2.86,4.27,28750,3.6313,O:SPY230929P00425000,0.13,0.64,0.01,0.01,172534,0.2444,2.33,0.71,110554,1.2611,423,O:SPY230929C00423000,8.64,8.97,3.15,4.36,2933,4.6163,4.0,5.99,4200,5.1474,O:SPY230929P00423000,0.05,0.26,0.01,0.01,48735,0.0769,1.57,0.42,49303,0.8003
2023-10-02,426.62,428.6,424.46,427.31,427.48,83798599.0,2023-10-02,427,O:SPY231002C00427000,1.12,1.96,0.03,0.5,424119,0.6445,5.37,2.16,57814,2.2165,O:SPY231002P00427000,1.51,2.68,0.01,0.01,251041,1.0817,0.68,1.41,98665,1.6642,429,O:SPY231002C00429000,0.42,0.73,0.01,0.01,203540,0.3531,3.76,1.16,71153.0,1.6504,O:SPY231002P00429000,2.77,4.5,1.11,1.5,27817,2.3041,1.11,2.4,81002.0,1.9117,431,O:SPY231002C00431000,0.13,0.19,0.01,0.01,56405.0,0.0936,2.48,0.52,83386.0,1.3541,O:SPY231002P00431000,4.46,6.44,2.64,3.5,3500.0,4.579,1.76,3.76,56877.0,2.2198,433,O:SPY231002C00433000,0.04,0.08,0.01,0.01,22408.0,0.0266,1.44,0.18,46312.0,0.7186,O:SPY231002P00433000,6.4,8.47,4.56,5.95,2403.0,7.2972,2.68,5.45,4830.0,3.665,435,O:SPY231002C00435000,0.01,0.04,0.01,0.01,7691.0,0.0104,0.73,0.04,35942.0,0.3315,O:SPY231002P00435000,8.19,10.44,6.51,7.78,3785.0,7.539,4.03,7.35,1189.0,5.6461,437,O:SPY231002C00437000,0.01,0.01,0.01,0.01,2082.0,0.01,0.31,0.02,13112.0,0.1043,O:SPY231002P00437000,10.57,12.22,8.54,10.73,37.0,10.5254,5.94,10.06,312.0,8.1406,425,O:SPY231002C00425000,2.27,3.69,0.37,2.71,213313,1.0938,7.1,3.54,9946,3.5088,O:SPY231002P00425000,0.68,1.23,0.01,0.01,428163,0.5523,0.42,0.77,79481,1.107,423,O:SPY231002C00423000,3.91,5.5,1.68,4.53,5566,2.7676,9.05,5.11,1534,4.9179,O:SPY231002P00423000,0.4,0.4,0.01,0.01,133483,0.1638,0.27,0.39,41057,0.6414,421,O:SPY231002C00421000,5.6,7.45,3.69,6.54,1163,5.2391,10.31,7.12,153,7.3597,O:SPY231002P00421000,0.1,0.12,0.01,0.01,106231,0.0543,0.18,0.2,13625,0.3274
2023-10-03,425.06,427.3729,420.18,421.59,427.31,103698607.0,2023-10-03,427,O:SPY231003C00427000,0.59,1.08,0.01,0.01,154027,0.3774,1.87,1.77,133264,1.536,O:SPY231003P00427000,2.59,6.66,1.46,5.13,18456,2.9647,2.23,1.25,72398,1.9425,429,O:SPY231003C00429000,0.2,0.38,0.01,0.01,42914,0.1382,1.04,0.85,73585.0,0.9317,O:SPY231003P00429000,4.11,8.63,2.8,7.2,3172,6.286,3.36,2.29,9768.0,2.7604,431,O:SPY231003C00431000,0.06,0.1,0.01,0.01,15876.0,0.0414,0.47,0.32,33750.0,0.3848,O:SPY231003P00431000,5.73,10.56,4.49,9.09,1392.0,6.8672,4.82,3.73,1342.0,4.6739,433,O:SPY231003C00433000,0.02,0.05,0.01,0.01,5814.0,0.0128,0.22,0.1,15340.0,0.1362,O:SPY231003P00433000,7.92,12.49,6.6,12.42,615.0,8.0593,6.86,6.78,437.0,6.96,435,O:SPY231003C00435000,0.01,0.01,0.01,0.01,1266.0,0.01,0.08,0.02,16614.0,0.0528,O:SPY231003P00435000,9.74,14.42,8.74,13.08,246.0,12.1499,8.18,7.47,369.0,8.5927,437,O:SPY231003C00437000,0.01,0.01,0.01,0.01,277.0,0.01,0.05,0.01,3584.0,0.0253,O:SPY231003P00437000,15.25,15.25,15.25,15.25,1.0,15.25,9.99,9.5,620.0,11.9136,425,O:SPY231003C00425000,1.46,2.29,0.01,0.01,223955,0.5334,2.98,3.21,57590,2.2091,O:SPY231003P00425000,1.36,4.81,0.66,3.26,120688,1.6358,1.35,0.6,126678,1.4037,423,O:SPY231003C00423000,2.77,3.88,0.01,0.02,345419,0.5908,4.38,4.88,3834,3.7069,O:SPY231003P00423000,0.64,2.89,0.27,1.2,186106,1.2436,0.84,0.26,47616,0.7883,421,O:SPY231003C00421000,4.61,5.66,0.19,0.8,243273,0.9582,5.93,6.57,481,6.0042,O:SPY231003P00421000,0.27,1.27,0.01,0.01,365980,0.6766,0.47,0.12,19655,0.3555
